lineNumber,colorGrade,leafGrade,stapleCode
14214,41,4,37
14215,41,5,37
14216,41,4,37
14217,41,4,37
14218,41,4,37
14219,41,5,36
14220,41,5,37
14221,41,5,37
14222,41,5,37
14223,41,5,37
14224,41,5,37
14225,41,5,37
14226,41,4,37
14227,41,5,37
14228,41,4,36
14229,41,5,37
14230,41,5,36
14231,41,5,36
14232,41,5,36
14233,41,5,35
14234,41,5,35
14235,41,5,36
14236,41,5,37
14237,41,5,37
14238,41,4,37
14239,41,5,36
14240,41,5,37
14241,41,5,37
14242,41,5,36
14243,41,5,36
14244,41,6,37
14245,41,5,36
14246,41,5,36
14247,31,3,35
14248,41,6,37
14249,41,5,37
14250,41,6,37
14251,41,6,37
14252,41,6,37
14253,41,6,36
14254,41,6,38
14255,41,6,36
14256,41,5,36
14257,41,5,37
14258,41,6,36
14259,41,6,36
14260,41,6,36
14261,41,6,37
14262,41,5,36
14263,41,6,36
14264,41,6,36
14265,41,5,36
14266,41,5,36
14267,41,5,36
14268,41,5,36
14269,41,5,36
14270,41,5,36
14271,41,5,36
14272,41,6,36
14273,41,6,36
14274,41,6,36
14275,41,7,36
14276,41,6,36
14277,41,6,36
14278,41,7,35
14279,41,6,37
14280,41,6,37
14281,41,6,37
14282,41,6,36
14283,41,5,37
14284,41,6,36
14285,41,6,37
14286,41,5,36
14287,41,5,36
14288,41,5,37
14289,41,6,36
14290,41,5,36
14291,41,5,35
14292,41,6,36
14293,41,5,36
14294,41,5,37
14295,41,5,36
14296,41,5,36
14297,41,5,36
14298,41,5,36
14299,41,5,36
14300,41,6,36
14301,41,5,36
14302,41,6,36
14303,41,6,36
14304,41,6,36
14305,41,6,36
14306,41,5,37
14307,41,5,36
14308,41,6,35
14309,41,6,36
14310,41,5,37
14311,41,5,36
14312,41,5,36
14313,41,3,35
14314,41,3,35
14315,41,4,35
14316,41,5,36
14317,41,5,35
14318,41,5,35
14319,41,4,36
14320,41,4,35
14321,31,3,35
14322,31,3,34
14323,31,2,35
14324,41,5,37
14325,41,5,36
14326,41,5,36
14327,41,5,36
14328,41,5,36
14329,31,3,35
14330,31,2,35
14331,41,5,36
14332,41,5,35
14333,41,4,35
14334,41,4,34
14335,41,5,36
14336,41,5,36
14337,31,3,34
14338,41,5,35
14339,31,3,34
14340,31,3,36
14341,31,2,34
14342,21,2,36
14343,21,3,34
14344,21,3,35
14345,31,2,35
14346,31,3,34
14347,31,3,34
14348,31,3,35
14349,41,3,35
14350,31,3,34
14351,31,3,35
14352,31,3,35
14353,31,3,35
14354,31,2,35
14355,31,2,35
14356,31,3,35
14357,31,3,35
14358,31,3,35
14359,31,3,35
14360,31,2,35
14361,31,2,34
14362,31,2,34
14363,31,2,34
14364,31,2,35
14365,31,2,35
14366,31,2,35
14367,31,3,35
14368,31,3,35
14369,31,3,35
14370,31,3,35
14371,31,3,35
14372,31,2,35
14373,31,3,36
14374,31,3,35
14375,31,2,36
14376,31,2,35
14377,31,3,35
14378,21,2,34
14379,21,2,35
14380,21,2,34
14381,21,2,36
14382,21,3,35
14383,31,3,34
14384,21,3,35
14385,31,3,34
14386,31,3,35
14387,31,3,36
14388,31,3,35
14389,31,3,35
14390,31,3,34
14391,31,3,35
14392,31,3,35
14393,31,2,34
14394,31,2,34
14395,31,2,34
14396,31,2,34
14397,31,3,35
14398,31,2,34
14399,31,3,36
14400,31,3,36
14401,31,3,35
14402,21,2,35
14403,31,3,34
14404,21,2,35
14405,31,3,35
14406,31,2,35
14407,31,2,35
14408,31,3,34
14409,31,3,34
14410,31,3,34
14411,31,3,35
14412,31,2,34
14413,31,2,34
14414,31,2,34
14415,31,3,35
14416,31,3,36
14417,31,3,34
14418,31,3,35
14419,21,3,35
14420,31,2,35
14421,31,3,35
14422,31,3,34
14423,31,2,34
14424,31,2,35
14425,31,3,34
14426,31,3,35
14427,31,2,34
14428,31,3,34
14429,31,3,35
14430,31,3,35
14431,31,3,34
14432,31,2,34
14433,41,2,35
14434,31,3,35
14435,31,3,35
14436,31,3,35
14437,31,3,35
14438,31,3,36
14439,31,3,35
14440,31,3,35
14441,31,3,34
14442,31,3,35
14443,41,3,35
14444,31,3,35
14445,31,3,35
14446,31,3,35
14447,31,3,35
14448,31,2,36
14449,31,2,35
14450,31,3,34
14451,31,3,35
14452,21,3,34
14453,31,2,35
14454,21,2,35
14455,31,3,36
14456,31,3,35
14457,31,3,34
14458,31,3,35
14459,31,2,34
14460,31,2,35
14461,31,3,34
14462,31,3,34
14463,31,3,35
14464,31,3,35
14465,31,3,34
14466,31,3,35
14467,31,3,35
14468,31,2,35
14469,31,3,35
14470,31,3,34
14471,31,2,35
14472,31,3,34
14473,31,2,36
14474,31,3,34
14475,31,3,35
14476,31,3,35
14477,31,2,37
14478,31,2,35
14479,31,3,35
14480,31,3,35
14481,41,4,34
14482,41,4,34
14483,41,4,34
14484,41,4,37
14485,41,3,36
14486,41,5,36
14487,41,4,35
14488,41,5,35
14489,41,5,35
14490,41,4,35
14491,41,3,35
14492,31,3,35
14493,31,2,34
14494,31,2,35
14495,41,4,35
14496,41,4,36
14497,41,4,35
14498,41,3,35
14499,31,3,34
14500,31,3,34
14501,31,3,34
14502,31,3,34
14503,31,3,34
14504,31,2,36
14505,31,3,35
14506,41,3,36
14507,31,2,34
14508,31,2,35
14509,31,3,34
14510,31,3,34
14511,21,2,34
14512,31,2,34
14513,31,2,35
14514,31,2,35
14515,31,2,34
14516,31,2,35
14517,31,2,34
14518,21,3,34
14519,31,3,35
14520,31,3,34
14521,31,3,35
14522,31,3,35
14523,31,2,34
14524,31,3,35
14525,31,2,34
14526,31,2,34
14527,31,2,35
14528,21,2,35
14529,21,2,34
14530,21,3,35
14531,31,2,36
14532,21,2,36
14533,21,2,34
14534,31,3,35
14535,31,2,35
14536,31,2,35
14537,31,2,35
14538,31,2,35
14539,31,2,35
14540,31,3,35
14541,31,3,35
14542,31,2,34
14543,31,3,35
14544,31,2,35
14545,31,2,34
14546,31,3,35
14547,31,2,35
14548,31,2,35
14549,31,2,34
14550,21,2,36
14551,31,2,36
14552,31,2,35
14553,31,2,35
14554,31,3,35
14555,31,2,35
14556,31,3,35
14557,31,3,35
14558,41,3,35
14559,41,3,35
14560,41,3,34
14561,41,3,36
14562,41,3,35
14563,41,3,35
14564,31,3,35
14565,41,3,35
14566,41,3,35
14567,41,3,34
14568,31,4,36
14569,41,3,35
14570,31,3,34
14571,31,3,34
14572,31,3,34
14573,31,3,35
14574,41,3,36
14575,41,4,35
14576,31,3,34
14577,31,3,34
14578,31,3,34
14579,31,3,34
14580,41,3,35
14581,31,3,34
14582,31,3,34
14583,31,3,34
14584,31,3,34
14585,41,5,36
14586,31,3,34
14587,31,3,34
14588,31,3,34
14589,31,3,34
14590,31,3,34
14591,31,3,34
14592,31,3,34
14593,41,3,35
14594,31,3,34
14595,21,2,35
14596,31,2,35
14597,21,2,35
14598,21,3,34
14599,31,2,35
14600,31,2,35
14601,31,2,35
14602,21,2,35
14603,31,2,35
14604,31,2,34
14605,31,2,35
14606,31,2,35
14607,31,2,35
14608,31,2,36
14609,31,2,35
14610,31,2,35
14611,31,2,34
14612,31,2,34
14613,31,2,35
14614,31,3,34
14615,31,3,35
14616,31,3,35
14617,31,2,34
14618,31,3,35
14619,31,3,34
14620,31,3,34
14621,31,3,34
14622,31,3,34
14623,31,3,34
14624,31,3,34
14625,31,3,35
14626,31,2,34
14627,21,3,35
14628,21,3,35
14629,31,3,35
14630,31,3,34
14631,31,3,36
14632,31,3,35
14633,31,3,34
14634,31,2,35
14635,31,2,35
14636,31,3,34
14637,31,3,35
14638,31,3,34
14639,31,3,35
14640,31,3,36
14641,31,3,35
14642,31,3,35
14643,31,3,35
14644,31,3,35
14645,31,3,35
14646,31,4,35
14647,31,4,34
14648,31,3,34
14649,31,3,35
14650,31,4,36
14651,31,3,35
14652,31,3,34
14653,21,3,35
14654,31,3,35
14655,31,3,34
14656,31,3,36
14657,31,3,34
14658,21,2,35
14659,31,2,35
14660,31,2,35
14661,21,3,35
14662,31,2,34
14663,31,2,35
14664,31,2,35
14665,31,2,37
14666,41,4,35
14667,41,5,36
14668,41,3,34
14669,31,3,36
14670,31,3,35
14671,31,2,35
14672,41,5,35
14673,41,5,34
14674,41,4,34
14675,41,4,35
14676,41,4,34
14677,41,4,34
14678,41,5,36
14679,41,5,34
14680,41,5,36
14681,41,5,36
14682,41,5,35
14683,41,5,35
14684,41,5,35
14685,41,5,35
14686,41,4,37
14687,41,5,36
14688,41,4,35
14689,41,3,34
14690,41,3,34
14691,41,3,33
14692,41,3,34
14693,41,3,33
14694,31,3,34
14695,41,4,34
14696,41,4,34
14697,41,5,35
14698,41,5,34
14699,41,4,34
14700,41,4,34
14701,41,5,34
14702,41,5,34
14703,41,5,33
14704,41,4,35
14705,41,4,35
14706,41,5,36
14707,41,4,35
14708,41,5,35
14709,41,4,36
14710,41,5,36
14711,41,5,36
14712,41,5,36
14713,41,5,36
14714,41,4,35
14715,41,5,36
14716,41,5,37
14717,41,5,36
14718,51,4,37
14719,41,3,37
14720,41,4,36
14721,41,4,36
14722,41,4,37
14723,51,4,37
14724,41,4,37
14725,51,4,37
14726,51,4,37
14727,41,4,37
14728,41,3,36
14729,41,3,36
14730,51,3,37
14731,51,4,37
14732,51,4,37
14733,51,3,37
14734,41,5,35
14735,41,4,34
14736,41,5,36
14737,41,5,35
14738,41,5,36
14739,41,5,36
14740,41,5,36
14741,41,5,34
14742,41,4,35
14743,31,3,35
14744,31,3,36
14745,31,3,35
14746,31,3,35
14747,31,3,35
14748,31,3,35
14749,31,2,35
14750,31,2,35
14751,31,3,35
14752,31,3,35
14753,31,3,35
14754,31,3,34
14755,31,3,34
14756,31,3,34
14757,31,3,34
14758,31,3,35
14759,31,3,34
14760,31,2,36
14761,31,3,34
14762,31,2,35
14763,31,2,35
14764,31,2,34
14765,31,2,35
14766,31,2,34
14767,31,3,34
14768,31,2,34
14769,31,3,34
14770,31,3,34
14771,31,3,35
14772,31,3,35
14773,31,3,35
14774,31,3,35
14775,31,3,35
14776,31,3,35
14777,41,4,34
14778,31,2,34
14779,31,3,35
14780,31,3,34
14781,31,3,34
14782,31,3,34
14783,31,2,34
14784,31,3,34
14785,31,2,34
14786,31,3,34
14787,31,3,34
14788,31,3,35
14789,31,2,35
14790,31,3,35
14791,31,2,34
14792,31,3,34
14793,31,3,34
14794,31,2,35
14795,31,2,34
14796,31,3,35
14797,31,3,35
14798,31,2,34
14799,31,3,35
14800,31,3,35
14801,31,3,35
14802,31,3,35
14803,31,3,35
14804,31,4,35
14805,31,3,35
14806,31,3,35
14807,31,3,35
14808,31,3,36
14809,31,3,35
14810,31,3,35
14811,31,3,35
14812,31,3,36
14813,31,3,34
14814,31,3,36
14815,31,2,35
14816,31,4,34
14817,31,4,35
14818,41,4,35
14819,41,5,38
14820,41,5,37
14821,41,5,37
14822,31,3,35
14823,31,2,34
14824,31,3,34
14825,31,2,34
14826,31,2,34
14827,31,3,34
14828,31,3,35
14829,31,2,36
14830,31,2,35
14831,31,3,35
14832,31,3,35
14833,31,3,35
14834,31,3,35
14835,31,3,34
14836,31,2,35
14837,31,3,35
14838,31,3,35
14839,31,3,35
14840,31,3,35
14841,31,2,35
14842,31,3,34
14843,31,3,35
14844,31,3,34
14845,31,2,35
14846,31,2,35
14847,31,3,35
14848,31,2,34
14849,31,2,34
14850,31,2,35
14851,31,3,34
14852,31,3,34
14853,31,3,35
14854,31,3,34
14855,31,3,35
14856,31,3,35
14857,31,3,35
14858,31,3,35
14859,31,3,34
14860,31,2,35
14861,31,2,34
14862,31,3,35
14863,31,3,35
14864,31,3,35
14865,21,3,35
14866,31,2,36
14867,31,2,36
14868,31,3,34
14869,31,2,35
14870,31,2,34
14871,31,2,35
14872,31,3,35
14873,41,3,35
14874,31,3,35
14875,31,4,35
14876,31,3,34
14877,31,3,35
14878,31,3,34
14879,31,3,35
14880,31,3,35
14881,31,3,35
14882,31,3,35
14883,31,3,36
14884,31,3,35
14885,31,2,37
14886,31,2,35
14887,31,2,34
14888,31,2,35
14889,31,2,35
14890,31,2,35
14891,31,2,35
14892,31,2,36
14893,31,2,35
14894,31,2,34
14895,21,2,35
14896,31,3,35
14897,31,3,34
14898,21,3,35
14899,21,2,36
14900,21,2,35
14901,31,3,34
14902,31,3,35
14903,31,3,35
14904,31,2,34
14905,31,3,34
14906,31,3,35
14907,21,2,34
14908,21,3,34
14909,31,2,35
14910,21,2,34
14911,21,3,35
14912,31,2,35
14913,31,2,35
14914,21,2,35
14915,31,2,35
14916,31,3,35
14917,31,3,35
14918,31,3,34
14919,31,3,34
14920,31,3,34
14921,31,3,35
14922,31,3,35
14923,31,3,34
14924,31,2,35
14925,31,2,35
14926,31,2,35
14927,21,2,34
14928,21,2,35
14929,31,2,34
14930,31,2,34
14931,31,2,34
14932,21,2,35
14933,31,3,35
14934,31,2,35
14935,31,2,34
14936,31,2,33
14937,31,2,35
14938,31,2,35
14939,31,2,34
14940,31,2,34
14941,31,2,35
14942,31,2,34
14943,31,3,35
14944,31,2,34
14945,31,2,35
14946,31,3,35
14947,41,4,35
14948,41,4,35
14949,41,4,35
14950,41,4,35
14951,41,3,35
14952,31,3,34
14953,41,3,34
14954,31,3,34
14955,31,3,35
14956,31,3,35
14957,31,3,35
14958,31,3,35
14959,31,3,34
14960,31,2,35
14961,31,3,35
14962,31,3,34
14963,31,2,35
14964,31,2,34
14965,31,2,34
14966,31,2,35
14967,31,3,34
14968,31,2,35
14969,31,2,35
14970,31,2,34
14971,31,2,35
14972,31,2,35
14973,31,2,35
14974,31,3,34
14975,31,2,34
14976,31,2,35
14977,31,2,35
14978,31,3,35
14979,31,3,34
14980,31,3,34
14981,31,3,35
14982,31,3,34
14983,31,3,35
14984,31,3,35
14985,31,2,35
14986,31,2,34
14987,31,3,35
14988,31,3,34
14989,31,2,34
14990,31,3,35
14991,41,4,35
14992,41,4,34
14993,41,4,33
14994,41,4,34
14995,41,4,34
14996,41,4,33
14997,41,5,37
14998,41,6,35
14999,41,5,37
15000,41,5,35
15001,41,5,36
15002,41,6,36
15003,41,6,36
15004,41,4,34
15005,41,4,33
15006,41,4,32
15007,41,4,34
15008,41,4,33
15009,41,4,33
15010,31,4,33
15011,41,6,37
15012,41,5,37
15013,41,6,37
15014,41,5,36
15015,41,5,37
15016,41,6,36
15017,41,5,36
15018,41,6,37
15019,41,5,36
15020,41,6,36
15021,41,6,36
15022,41,5,37
15023,41,6,36
15024,41,5,36
15025,41,5,35
15026,41,4,36
15027,41,5,35
15028,41,4,36
15029,31,2,34
15030,41,5,36
15031,31,2,35
15032,41,3,34
15033,31,2,35
15034,31,3,35
15035,31,3,35
15036,31,2,35
15037,31,2,34
15038,31,2,35
15039,31,2,34
15040,31,2,35
15041,31,3,35
15042,31,2,34
15043,31,2,35
15044,31,2,35
15045,31,2,34
15046,31,2,35
15047,31,2,34
15048,31,2,35
15049,31,2,34
15050,31,2,34
15051,31,2,34
15052,31,2,35
15053,31,2,34
15054,31,2,35
15055,31,3,35
15056,31,2,35
15057,21,2,34
15058,21,2,35
15059,21,2,35
15060,21,1,36
15061,21,2,35
15062,21,2,35
15063,31,2,35
15064,21,2,34
15065,21,2,34
15066,31,3,35
15067,31,2,35
15068,31,2,35
15069,31,2,35
15070,31,2,35
15071,31,3,35
15072,31,3,35
15073,31,3,35
15074,31,2,34
15075,31,3,34
15076,31,2,34
15077,31,3,35
15078,31,2,34
15079,31,3,35
15080,31,3,34
15081,31,3,35
15082,31,2,35
15083,31,2,35
15084,31,2,35
15085,31,2,35
15086,31,3,35
15087,31,3,35
15088,31,3,35
15089,21,3,35
15090,31,3,35
15091,31,2,35
15092,31,2,34
15093,31,3,35
15094,31,3,35
15095,31,3,34
15096,31,2,36
15097,31,3,34
15098,31,3,35
15099,31,3,35
15100,31,3,35
15101,31,2,35
15102,31,2,34
15103,31,3,35
15104,31,3,34
15105,31,2,35
15106,31,2,35
15107,31,3,35
15108,31,2,35
15109,31,3,35
15110,31,3,35
15111,31,2,35
15112,31,3,35
15113,31,3,35
15114,31,3,35
15115,21,2,36
15116,31,2,35
15117,31,3,35
15118,21,3,35
15119,31,3,35
15120,31,2,35
15121,31,3,35
15122,31,3,35
15123,21,2,35
15124,31,2,35
15125,31,2,35
15126,31,2,35
15127,31,2,36
15128,31,2,35
15129,21,3,35
15130,31,2,36
15131,21,2,34
15132,31,2,35
15133,31,2,34
15134,31,2,34
15135,31,2,35
15136,31,3,34
15137,31,3,34
15138,31,2,35
15139,31,3,35
15140,31,3,34
15141,31,3,34
15142,31,3,35
15143,31,3,35
15144,31,3,35
15145,31,3,35
15146,31,2,35
15147,41,5,37
15148,41,5,36
15149,41,5,36
15150,41,5,37
15151,41,4,35
15152,41,5,36
15153,31,3,35
15154,31,3,34
15155,41,4,36
15156,41,5,37
15157,41,5,36
15158,41,4,36
15159,41,6,36
15160,41,4,36
15161,41,5,36
15162,41,5,36
15163,41,4,37
15164,41,5,36
15165,41,5,36
15166,41,4,36
15167,41,5,36
15168,41,5,36
15169,41,5,37
15170,31,3,35
15171,31,2,35
15172,41,5,36
15173,41,5,36
15174,41,5,35
15175,41,4,36
15176,41,5,37
15177,41,5,36
15178,41,4,36
15179,41,5,36
15180,41,5,36
15181,41,5,36
15182,41,5,36
15183,41,5,35
15184,31,3,35
15185,31,2,35
15186,31,2,35
15187,31,3,35
15188,31,2,34
15189,31,3,34
15190,31,3,34
15191,31,3,35
15192,41,5,36
15193,41,5,37
15194,41,5,36
15195,41,5,36
15196,41,5,37
15197,41,5,36
15198,41,5,36
15199,41,4,36
15200,41,5,36
15201,41,5,36
15202,41,5,36
15203,41,5,36
15204,41,5,36
15205,41,5,35
15206,41,5,36
15207,41,5,36
15208,41,5,36
15209,41,5,36
15210,41,5,35
15211,41,5,35
15212,41,5,36
15213,41,5,36
15214,41,5,36
15215,41,5,35
15216,41,5,36
15217,41,5,36
15218,41,5,36
15219,41,5,36
15220,41,4,36
15221,41,5,36
15222,41,5,35
15223,41,5,35
15224,41,5,36
15225,41,5,36
15226,41,5,35
15227,41,5,36
15228,41,5,36
15229,41,5,34
15230,41,5,35
15231,41,4,35
15232,41,5,36
15233,41,5,35
15234,41,5,36
15235,41,5,36
15236,41,5,36
15237,41,5,36
15238,41,5,36
15239,41,5,36
15240,41,5,36
15241,41,5,36
15242,41,5,36
15243,41,5,36
15244,41,5,36
15245,41,5,36
15246,41,6,35
15247,41,5,36
15248,41,6,36
15249,41,5,36
15250,41,5,35
15251,41,5,36
15252,41,5,36
15253,41,5,36
15254,41,5,36
15255,41,5,36
15256,41,5,36
15257,41,5,37
15258,31,3,34
15259,41,5,37
15260,41,4,36
15261,41,5,36
15262,31,3,35
15263,31,3,35
15264,31,3,35
15265,31,3,35
15266,31,3,35
15267,31,3,35
15268,31,3,35
15269,31,2,35
15270,31,2,34
15271,31,2,34
15272,21,2,34
15273,31,3,35
15274,31,3,34
15275,31,3,34
15276,31,3,34
15277,31,3,34
15278,31,3,34
15279,31,3,35
15280,31,3,35
15281,31,3,35
15282,31,3,34
15283,31,3,34
15284,31,3,36
15285,31,3,34
15286,31,3,34
15287,31,3,35
15288,31,3,35
15289,31,3,34
15290,31,3,34
15291,31,3,35
15292,31,3,34
15293,31,3,35
15294,31,3,34
15295,31,2,34
15296,31,3,35
15297,31,3,34
15298,31,3,35
15299,31,3,34
15300,31,3,34
15301,31,3,34
15302,31,3,34
15303,31,3,35
15304,31,2,35
15305,31,3,35
15306,31,3,34
15307,31,3,35
15308,31,3,35
15309,31,2,34
15310,31,2,34
15311,31,2,34
15312,31,2,34
15313,31,3,35
15314,31,3,35
15315,31,3,34
15316,31,2,35
15317,31,2,35
15318,31,2,35
15319,31,3,35
15320,31,2,35
15321,31,2,35
15322,31,2,34
15323,31,2,35
15324,31,2,35
15325,31,3,34
15326,31,3,35
15327,31,3,35
15328,31,3,34
15329,31,3,35
15330,31,3,34
15331,31,3,33
15332,31,2,35
15333,31,3,35
15334,31,2,35
15335,31,2,35
15336,31,2,34
15337,31,3,34
15338,31,2,34
15339,31,3,35
15340,31,3,35
15341,31,3,35
15342,31,3,34
15343,31,3,34
15344,31,3,35
15345,31,3,34
15346,31,3,35
15347,31,3,34
15348,31,3,34
15349,31,3,34
15350,31,3,35
15351,31,3,34
15352,31,2,34
15353,31,3,34
15354,31,2,35
15355,31,2,34
15356,31,2,34
15357,31,2,34
15358,31,3,34
15359,31,2,34
15360,31,2,35
15361,31,2,35
15362,31,3,34
15363,31,2,35
15364,31,2,34
15365,31,3,34
15366,31,2,34
15367,31,2,34
15368,31,2,34
15369,31,3,35
15370,31,3,35
15371,31,3,35
15372,31,3,35
15373,31,2,35
15374,21,2,34
15375,31,2,34
15376,31,2,34
15377,31,3,35
15378,31,3,35
15379,31,3,34
15380,31,2,34
15381,31,3,34
15382,31,2,34
15383,31,2,34
15384,31,2,33
15385,31,2,34
15386,31,2,34
15387,31,2,34
15388,31,2,33
15389,31,2,34
15390,31,2,34
15391,21,2,34
15392,31,2,34
15393,31,2,34
15394,31,2,35
15395,31,2,35
15396,31,2,34
15397,31,1,35
15398,31,3,34
15399,31,2,34
15400,31,2,34
15401,31,3,33
15402,31,2,35
15403,31,2,34
15404,31,2,35
15405,31,2,34
15406,31,2,34
15407,31,2,33
15408,31,4,34
15409,41,3,34
15410,41,4,35
15411,41,4,34
15412,31,4,34
15413,31,4,34
15414,31,4,34
15415,41,4,34
15416,31,3,34
15417,31,3,34
15418,31,3,34
15419,31,4,34
15420,41,5,36
15421,41,5,35
15422,41,4,36
15423,41,5,35
15424,41,5,35
15425,41,5,36
15426,41,5,36
15427,41,5,36
15428,41,5,35
15429,41,5,37
15430,41,5,36
15431,41,5,34
15432,41,5,36
15433,41,5,36
15434,41,4,34
15435,41,4,35
15436,41,5,35
15437,41,5,35
15438,41,5,36
15439,41,6,35
15440,41,6,34
15441,41,5,36
15442,41,4,34
15443,41,3,37
15444,41,5,38
15445,41,5,37
15446,41,4,38
15447,41,4,37
15448,41,4,37
15449,41,3,37
15450,41,3,36
15451,31,3,38
15452,41,3,36
15453,31,3,36
15454,41,4,37
15455,41,3,37
15456,41,3,36
15457,41,4,38
15458,41,4,37
15459,41,4,37
15460,41,3,38
15461,31,3,38
15462,41,4,37
15463,41,4,38
15464,41,4,36
15465,41,3,37
15466,41,3,38
15467,41,3,37
15468,41,4,38
15469,31,3,38
15470,31,3,38
15471,31,3,38
15472,41,3,38
15473,41,3,37
15474,41,4,37
15475,41,4,38
15476,31,3,35
15477,41,4,37
15478,41,4,37
15479,31,3,38
15480,41,4,37
15481,31,3,37
15482,41,4,37
15483,31,3,37
15484,31,3,37
15485,31,3,37
15486,31,3,37
15487,41,4,38
15488,41,4,38
15489,31,3,38
15490,41,4,36
15491,41,4,36
15492,31,3,35
15493,41,3,35
15494,31,3,34
15495,31,3,35
15496,31,3,36
15497,31,3,36
15498,31,3,35
15499,31,3,35
15500,41,4,36
15501,41,4,36
15502,41,5,36
15503,41,4,36
15504,41,4,36
15505,41,4,36
15506,41,4,36
15507,31,3,34
15508,41,4,34
15509,31,3,34
15510,31,3,35
15511,31,3,34
15512,31,3,36
15513,31,3,35
15514,31,3,34
15515,31,3,35
15516,31,3,35
15517,31,3,36
15518,31,3,35
15519,31,3,35
15520,31,3,35
15521,31,3,34
15522,31,3,35
15523,41,4,36
15524,41,4,37
15525,41,4,37
15526,41,4,36
15527,31,4,36
15528,41,5,37
15529,41,5,35
15530,41,4,37
15531,41,5,36
15532,41,5,36
15533,31,3,35
15534,31,3,35
15535,41,4,36
15536,41,4,35
15537,41,4,36
15538,41,4,36
15539,41,4,36
15540,41,5,35
15541,41,5,35
15542,41,5,36
15543,41,5,35
15544,41,5,36
15545,41,5,36
15546,41,4,36
15547,41,5,36
15548,41,5,36
15549,41,5,36
15550,41,5,35
15551,41,5,35
15552,41,5,37
15553,41,5,36
15554,41,5,36
15555,41,5,36
15556,41,5,35
15557,41,5,35
15558,41,5,36
15559,41,5,34
15560,41,5,36
15561,41,5,37
15562,41,6,36
15563,41,5,36
15564,41,5,35
15565,41,6,36
15566,41,5,35
15567,41,4,36
15568,41,4,36
15569,41,4,36
15570,41,4,36
15571,41,4,35
15572,41,4,34
15573,41,4,36
15574,41,5,36
15575,41,5,35
15576,41,5,36
15577,41,4,35
15578,41,4,36
15579,41,5,34
15580,31,3,36
15581,31,3,37
15582,31,3,36
15583,31,3,36
15584,31,3,35
15585,31,3,34
15586,31,3,35
15587,31,3,34
15588,31,3,36
15589,41,5,35
15590,41,5,36
15591,31,3,37
15592,31,3,36
15593,31,3,36
15594,31,4,35
15595,41,4,35
15596,31,4,35
15597,31,3,36
15598,41,4,36
15599,31,3,35
15600,31,3,35
15601,31,2,35
15602,31,2,35
15603,31,2,35
15604,41,2,37
15605,31,3,35
15606,31,3,35
15607,41,2,35
15608,41,2,35
15609,41,3,35
15610,31,3,35
15611,41,2,35
15612,41,4,36
15613,31,3,35
15614,31,2,35
15615,31,2,35
15616,31,3,35
15617,31,3,35
15618,31,2,35
15619,31,2,36
15620,31,2,35
15621,31,2,35
15622,31,3,35
15623,41,4,35
15624,31,3,35
15625,31,3,35
15626,31,2,34
15627,31,2,35
15628,31,2,35
15629,31,2,35
15630,31,2,35
15631,31,2,34
15632,31,2,35
15633,31,2,34
15634,31,3,35
15635,41,4,37
15636,41,5,36
15637,31,2,35
15638,31,3,36
15639,41,3,35
15640,31,3,35
15641,31,3,35
15642,41,3,35
15643,41,3,35
15644,31,3,34
15645,31,2,35
15646,31,2,35
15647,41,4,37
15648,41,4,36
15649,41,4,36
15650,41,4,36
15651,41,4,35
15652,41,4,36
15653,41,4,36
15654,41,5,35
15655,31,3,35
15656,41,4,36
15657,41,4,35
15658,41,4,36
15659,41,4,36
15660,41,4,36
15661,41,4,36
15662,31,3,35
15663,31,3,35
15664,41,4,35
15665,41,4,35
15666,31,3,35
15667,41,5,36
15668,41,4,37
15669,31,3,34
15670,41,4,36
15671,41,4,37
15672,41,4,36
15673,41,4,36
15674,41,4,35
15675,41,5,36
15676,41,4,36
15677,41,4,36
15678,41,4,36
15679,41,4,35
15680,41,5,35
15681,41,4,35
15682,41,4,36
15683,41,4,36
15684,41,4,39
15685,41,5,38
15686,41,4,38
15687,41,4,38
15688,41,4,38
15689,41,4,36
15690,41,4,38
15691,41,4,37
15692,41,4,36
15693,41,5,37
15694,41,4,38
15695,41,5,36
15696,41,5,37
15697,41,4,37
15698,41,4,38
15699,41,4,38
15700,41,5,38
15701,41,5,37
15702,41,4,38
15703,41,4,37
15704,41,5,35
15705,41,4,36
15706,31,3,35
15707,31,3,35
15708,31,3,35
15709,31,3,35
15710,31,3,34
15711,31,3,35
15712,31,3,35
15713,31,3,34
15714,31,2,35
15715,31,3,35
15716,31,3,35
15717,31,3,34
15718,41,4,35
15719,41,5,35
15720,41,4,36
15721,41,5,35
15722,41,5,36
15723,41,5,36
15724,41,4,36
15725,41,4,36
15726,41,5,36
15727,41,4,36
15728,41,5,36
15729,41,4,35
15730,31,3,36
15731,31,3,34
15732,31,3,36
15733,31,3,35
15734,31,3,35
15735,31,3,35
15736,31,3,35
15737,31,3,35
15738,31,3,35
15739,31,3,35
15740,31,3,35
15741,31,3,35
15742,31,3,35
15743,31,3,35
15744,31,3,35
15745,31,3,35
15746,31,3,35
15747,31,3,35
15748,31,3,35
15749,31,3,35
15750,31,3,35
15751,31,3,34
15752,31,3,36
15753,31,3,35
15754,31,3,35
15755,31,3,35
15756,31,3,35
15757,31,3,34
15758,31,2,35
15759,31,3,35
15760,31,3,35
15761,31,3,35
15762,31,3,34
15763,31,3,35
15764,31,3,35
15765,31,3,35
